"Date","Price","Open","High","Low","Vol.","Change %"
"07/22/2025","0.128","0.128","0.128","0.128","","0.00%"
"07/21/2025","0.128","0.128","0.128","0.128","299.50K","-0.78%"
"07/20/2025","0.129","0.129","0.129","0.129","","0.00%"
"07/17/2025","0.129","0.129","0.129","0.129","","0.00%"
"07/16/2025","0.129","0.128","0.129","0.128","37.00K","0.00%"
"07/15/2025","0.129","0.129","0.129","0.125","279.66K","0.00%"
"07/14/2025","0.129","0.128","0.129","0.128","652.36K","0.00%"
"07/13/2025","0.129","0.129","0.129","0.129","","0.00%"
"07/10/2025","0.129","0.129","0.129","0.129","100.00K","0.78%"
"07/09/2025","0.128","0.126","0.128","0.126","7.49M","0.79%"
"07/08/2025","0.127","0.129","0.129","0.127","346.05K","-1.55%"
"07/07/2025","0.129","0.129","0.129","0.129","50.00K","0.00%"
"07/06/2025","0.129","0.129","0.129","0.129","","0.00%"
"07/03/2025","0.129","0.129","0.130","0.129","370.70K","0.00%"
"07/02/2025","0.129","0.129","0.129","0.129","382.00K","0.00%"
"07/01/2025","0.129","0.129","0.129","0.129","20.00K","0.00%"
"06/30/2025","0.129","0.127","0.129","0.127","55.24K","0.00%"
"06/26/2025","0.129","0.127","0.129","0.127","321.70K","0.00%"
"06/25/2025","0.129","0.135","0.135","0.129","421.74K","-4.44%"
"06/24/2025","0.135","0.135","0.135","0.135","","0.00%"
"06/23/2025","0.135","0.133","0.135","0.133","19.50K","0.75%"
"06/22/2025","0.134","0.134","0.134","0.134","","0.00%"
"06/19/2025","0.134","0.132","0.134","0.132","323.00K","-0.74%"
"06/18/2025","0.135","0.135","0.135","0.135","0.67K","0.00%"
"06/17/2025","0.135","0.136","0.136","0.135","83.07K","-3.57%"
"06/16/2025","0.140","0.135","0.140","0.135","237.50K","2.94%"
"06/15/2025","0.136","0.136","0.136","0.136","","0.00%"
"06/12/2025","0.136","0.140","0.140","0.136","33.06K","-3.55%"
"06/11/2025","0.141","0.145","0.145","0.141","353.87K","-2.76%"
"06/10/2025","0.145","0.142","0.145","0.142","274.78K","2.84%"
"06/04/2025","0.141","0.141","0.141","0.141","","0.00%"
"06/03/2025","0.141","0.142","0.142","0.141","23.10K","-2.76%"
"06/02/2025","0.145","0.146","0.146","0.145","110.00K","-1.36%"
"06/01/2025","0.147","0.147","0.147","0.147","7.86K","0.00%"
"05/29/2025","0.147","0.147","0.147","0.147","23.42M","0.00%"
