"Date","Price","Open","High","Low","Vol.","Change %"
"07/01/2025","0.071","0.071","0.071","0.071","","0.00%"
"06/30/2025","0.071","0.072","0.073","0.071","285.22K","0.00%"
"06/26/2025","0.071","0.071","0.072","0.071","19.70K","-1.39%"
"06/25/2025","0.072","0.072","0.072","0.072","5.50K","0.00%"
"06/24/2025","0.072","0.072","0.072","0.072","0.80K","0.00%"
"06/23/2025","0.072","0.070","0.072","0.070","60.89K","2.86%"
"06/22/2025","0.070","0.072","0.072","0.070","153.46K","-1.41%"
"06/19/2025","0.071","0.071","0.071","0.071","283.66K","0.00%"
"06/18/2025","0.071","0.070","0.071","0.070","60.29K","1.43%"
"06/17/2025","0.070","0.070","0.070","0.070","20.00K","0.00%"
"06/16/2025","0.070","0.069","0.070","0.069","9.30K","1.45%"
"06/15/2025","0.069","0.069","0.070","0.069","374.55K","-1.43%"
"06/12/2025","0.070","0.070","0.070","0.070","4.65K","0.00%"
"06/11/2025","0.070","0.070","0.070","0.070","35.17K","-1.41%"
"06/10/2025","0.071","0.069","0.071","0.069","18.32K","2.90%"
"06/04/2025","0.069","0.070","0.071","0.069","37.68K","-1.43%"
"06/03/2025","0.070","0.069","0.070","0.069","138.12K","1.45%"
"06/02/2025","0.069","0.069","0.070","0.069","118.31K","-2.82%"
"06/01/2025","0.071","0.072","0.072","0.071","957.30K","-1.39%"
"05/29/2025","0.072","0.071","0.072","0.071","105.33K","1.41%"
"05/28/2025","0.071","0.071","0.072","0.071","333.65K","-1.39%"
"05/27/2025","0.072","0.071","0.072","0.071","162.54K","2.86%"
"05/26/2025","0.070","0.070","0.070","0.070","297.00K","-1.41%"
"05/25/2025","0.071","0.070","0.071","0.070","318.39K","1.43%"
"05/22/2025","0.070","0.070","0.070","0.070","32.90K","0.00%"
"05/21/2025","0.070","0.070","0.071","0.070","663.60K","-1.41%"
"05/20/2025","0.071","0.071","0.071","0.070","263.73K","0.00%"
"05/19/2025","0.071","0.072","0.072","0.071","303.91K","-1.39%"
"05/18/2025","0.072","0.072","0.072","0.072","4.85K","0.00%"
"05/15/2025","0.072","0.073","0.073","0.071","9.54K","1.41%"
"05/14/2025","0.071","0.071","0.072","0.071","205.61K","-1.39%"
"05/13/2025","0.072","0.072","0.072","0.072","164.95K","0.00%"
"05/12/2025","0.072","0.071","0.073","0.071","469.31K","-1.37%"
"05/11/2025","0.073","0.073","0.073","0.072","74.90K","0.00%"
"05/08/2025","0.073","0.071","0.073","0.070","2.84M","4.29%"
"05/07/2025","0.070","0.070","0.070","0.070","17.96K","0.00%"
"05/06/2025","0.070","0.069","0.070","0.069","1.17M","2.94%"
"05/05/2025","0.068","0.068","0.069","0.068","532.38K","-1.45%"
"05/04/2025","0.069","0.068","0.069","0.068","66.31K","1.47%"
"05/01/2025","0.068","0.069","0.069","0.068","133.69K","-1.45%"
"04/30/2025","0.069","0.068","0.069","0.067","123.07K","1.47%"
"04/29/2025","0.068","0.069","0.069","0.068","34.00K","-1.45%"
"04/28/2025","0.069","0.068","0.069","0.068","25.10K","1.47%"
"04/27/2025","0.068","0.068","0.068","0.068","227.92K","0.00%"
"04/24/2025","0.068","0.069","0.069","0.067","506.01K","-2.86%"
"04/23/2025","0.070","0.070","0.070","0.069","45.56K","0.00%"
"04/22/2025","0.070","0.070","0.071","0.070","84.99K","0.00%"
