"Date","Price","Open","High","Low","Vol.","Change %"
"08/05/2025","0.34","0.34","0.34","0.33","8.69M","2.09%"
"08/04/2025","0.34","0.33","0.34","0.33","3.13M","0.00%"
"08/03/2025","0.33","0.34","0.34","0.33","2.41M","0.00%"
"07/31/2025","0.33","0.33","0.34","0.33","1.20M","0.00%"
"07/30/2025","0.33","0.34","0.34","0.33","4.17M","0.00%"
"07/29/2025","0.34","0.34","0.34","0.33","3.33M","0.00%"
"07/28/2025","0.34","0.33","0.34","0.33","2.22M","0.00%"
"07/27/2025","0.33","0.33","0.34","0.33","2.68M","0.00%"
"07/24/2025","0.33","0.34","0.34","0.33","13.42M","-4.60%"
"07/23/2025","0.35","0.35","0.35","0.35","4.20M","0.00%"
"07/22/2025","0.35","0.34","0.35","0.34","10.43M","0.00%"
"07/21/2025","0.34","0.34","0.34","0.34","7.98M","0.00%"
"07/20/2025","0.34","0.33","0.34","0.33","12.39M","3.65%"
"07/17/2025","0.33","0.33","0.33","0.33","4.52M","0.00%"
"07/16/2025","0.33","0.33","0.34","0.33","15.21M","3.76%"
"07/15/2025","0.32","0.32","0.32","0.32","3.96M","0.00%"
"07/14/2025","0.32","0.32","0.32","0.32","1.30M","0.00%"
"07/13/2025","0.32","0.32","0.32","0.32","470.57K","0.00%"
"07/10/2025","0.32","0.32","0.32","0.32","2.52M","0.00%"
"07/09/2025","0.32","0.32","0.32","0.32","1.67M","0.00%"
"07/08/2025","0.32","0.32","0.32","0.32","332.38K","0.00%"
"07/07/2025","0.32","0.32","0.32","0.32","1.36M","0.00%"
"07/06/2025","0.32","0.32","0.33","0.32","2.60M","0.00%"
"07/03/2025","0.32","0.32","0.32","0.32","4.93M","0.00%"
"07/02/2025","0.32","0.32","0.32","0.32","3.33M","0.00%"
"07/01/2025","0.32","0.32","0.32","0.32","3.63M","0.00%"
"06/30/2025","0.32","0.32","0.32","0.32","2.35M","0.00%"
"06/26/2025","0.32","0.32","0.32","0.32","2.50M","0.00%"
"06/25/2025","0.32","0.32","0.32","0.32","3.25M","0.00%"
"06/24/2025","0.32","0.32","0.32","0.32","4.15M","0.00%"
"06/23/2025","0.32","0.33","0.33","0.32","3.03M","0.00%"
"06/22/2025","0.33","0.32","0.33","0.32","3.48M","0.00%"
"06/19/2025","0.32","0.32","0.32","0.32","6.86M","0.00%"
"06/18/2025","0.32","0.32","0.32","0.32","3.32M","0.00%"
"06/17/2025","0.32","0.32","0.32","0.32","4.11M","0.00%"
"06/16/2025","0.32","0.31","0.32","0.31","2.60M","3.24%"
"06/15/2025","0.31","0.31","0.31","0.30","6.00M","0.00%"
"06/12/2025","0.31","0.31","0.31","0.31","8.10M","0.00%"
"06/11/2025","0.31","0.30","0.31","0.30","9.42M","5.41%"
"06/10/2025","0.30","0.29","0.30","0.29","2.06M","0.00%"
"06/04/2025","0.29","0.29","0.30","0.29","375.10K","0.00%"
"06/03/2025","0.29","0.29","0.30","0.29","1.94M","0.00%"
"06/02/2025","0.29","0.29","0.29","0.29","7.96M","0.00%"
"06/01/2025","0.29","0.30","0.30","0.29","4.46M","-2.01%"
"05/29/2025","0.30","0.29","0.30","0.29","7.46M","3.11%"
"05/28/2025","0.29","0.28","0.29","0.28","4.76M","0.00%"
"05/27/2025","0.29","0.28","0.29","0.28","2.21M","0.00%"
"05/26/2025","0.28","0.28","0.28","0.28","3.87M","0.00%"
"05/25/2025","0.28","0.28","0.28","0.28","2.06M","-2.08%"
"05/22/2025","0.29","0.29","0.29","0.29","7.85M","0.00%"
"05/21/2025","0.29","0.28","0.29","0.28","6.21M","0.00%"
"05/20/2025","0.28","0.28","0.28","0.28","2.63M","0.00%"
"05/19/2025","0.28","0.28","0.28","0.28","864.13K","0.00%"
"05/18/2025","0.28","0.28","0.28","0.28","1.34M","0.00%"
"05/15/2025","0.28","0.29","0.29","0.28","6.27M","-2.44%"
"05/14/2025","0.29","0.29","0.29","0.29","3.83M","0.00%"
"05/13/2025","0.28","0.28","0.29","0.28","4.88M","0.00%"
"05/12/2025","0.28","0.28","0.28","0.28","5.20M","0.00%"
"05/11/2025","0.28","0.27","0.28","0.27","5.38M","4.91%"
"05/08/2025","0.26","0.26","0.27","0.26","3.33M","0.00%"
"05/07/2025","0.26","0.26","0.26","0.26","2.85M","0.00%"
"05/06/2025","0.26","0.26","0.26","0.26","3.30M","0.00%"
"05/05/2025","0.26","0.26","0.26","0.26","2.31M","0.00%"
"05/04/2025","0.26","0.27","0.27","0.26","3.57M","-2.25%"
"05/01/2025","0.27","0.27","0.27","0.27","1.59M","0.00%"
"04/30/2025","0.27","0.27","0.27","0.27","787.36K","0.00%"
"04/29/2025","0.27","0.27","0.27","0.27","2.00M","0.00%"
"04/28/2025","0.27","0.27","0.28","0.27","1.82M","0.00%"
"04/27/2025","0.27","0.28","0.28","0.27","631.01K","0.00%"
"04/24/2025","0.28","0.28","0.28","0.27","2.46M","0.00%"
"04/23/2025","0.28","0.28","0.28","0.28","1.70M","0.00%"
"04/22/2025","0.28","0.28","0.28","0.28","1.75M","0.00%"
"04/21/2025","0.28","0.28","0.28","0.28","1.73M","0.00%"
"04/20/2025","0.28","0.28","0.28","0.28","1.75M","0.00%"
"04/17/2025","0.28","0.28","0.28","0.28","449.98K","0.00%"
"04/16/2025","0.28","0.28","0.28","0.28","1.27M","0.00%"
"04/15/2025","0.28","0.28","0.28","0.28","2.05M","0.00%"
"04/14/2025","0.28","0.28","0.28","0.28","2.30M","0.00%"
"04/13/2025","0.28","0.28","0.29","0.28","4.10M","0.00%"
"04/10/2025","0.28","0.29","0.29","0.28","6.01M","0.00%"
"04/09/2025","0.28","0.29","0.29","0.28","3.22M","-3.40%"
"04/08/2025","0.29","0.29","0.30","0.29","1.61M","0.00%"
"04/07/2025","0.29","0.30","0.30","0.29","2.51M","-3.33%"
"04/06/2025","0.30","0.31","0.31","0.30","3.00M","-6.25%"
"03/27/2025","0.32","0.32","0.32","0.31","2.73M","0.00%"
"03/26/2025","0.32","0.31","0.32","0.31","2.10M","0.00%"
"03/25/2025","0.31","0.31","0.32","0.31","1.14M","0.00%"
"03/24/2025","0.31","0.31","0.32","0.31","1.06M","0.00%"
"03/23/2025","0.31","0.31","0.31","0.31","1.42M","0.00%"
"03/20/2025","0.31","0.31","0.31","0.31","2.22M","0.00%"
"03/19/2025","0.31","0.32","0.32","0.31","6.34M","0.00%"
"03/18/2025","0.32","0.32","0.32","0.32","13.83M","0.00%"
"03/17/2025","0.32","0.32","0.32","0.32","1.41M","0.00%"
"03/16/2025","0.32","0.31","0.32","0.31","1.24M","0.00%"
"03/13/2025","0.31","0.32","0.32","0.31","2.21M","0.00%"
"03/12/2025","0.32","0.32","0.32","0.32","336.03K","0.00%"
"03/11/2025","0.32","0.32","0.32","0.32","662.03K","0.00%"
"03/10/2025","0.32","0.32","0.32","0.32","683.11K","0.00%"
"03/09/2025","0.32","0.32","0.32","0.32","1.62M","0.00%"
"03/06/2025","0.32","0.32","0.32","0.32","3.36M","0.00%"
"03/05/2025","0.32","0.32","0.32","0.32","940.70K","0.00%"
"03/04/2025","0.32","0.32","0.32","0.32","4.39M","0.00%"
"03/03/2025","0.32","0.32","0.32","0.32","5.43M","0.00%"
"03/02/2025","0.32","0.32","0.33","0.32","5.45M","0.00%"
"02/27/2025","0.32","0.31","0.32","0.31","5.01M","3.83%"
"02/26/2025","0.31","0.31","0.31","0.31","3.41M","0.00%"
"02/25/2025","0.31","0.31","0.31","0.31","1.35M","0.00%"
"02/24/2025","0.31","0.31","0.31","0.31","2.85M","0.00%"
"02/23/2025","0.31","0.31","0.31","0.31","1.03M","0.00%"
"02/20/2025","0.31","0.31","0.31","0.31","1.93M","0.00%"
"02/19/2025","0.31","0.31","0.31","0.31","951.00K","0.00%"
"02/18/2025","0.31","0.31","0.31","0.31","2.02M","0.00%"
"02/17/2025","0.31","0.31","0.32","0.31","1.31M","0.00%"
"02/16/2025","0.31","0.31","0.31","0.31","422.95K","0.00%"
"02/13/2025","0.31","0.31","0.31","0.31","1.20M","0.00%"
"02/12/2025","0.31","0.32","0.32","0.31","7.90M","0.00%"
"02/11/2025","0.32","0.32","0.32","0.31","5.14M","0.00%"
"02/10/2025","0.32","0.32","0.32","0.32","580.43K","0.00%"
"02/09/2025","0.32","0.32","0.32","0.32","1.19M","0.00%"
"02/06/2025","0.32","0.32","0.32","0.32","1.28M","0.00%"
"02/05/2025","0.32","0.32","0.32","0.32","1.95M","0.00%"
"02/04/2025","0.32","0.32","0.32","0.32","2.08M","0.00%"
"02/03/2025","0.32","0.33","0.33","0.32","1.19M","0.00%"
"02/02/2025","0.33","0.33","0.33","0.32","847.54K","0.00%"
"01/29/2025","0.32","0.32","0.32","0.32","1.45M","0.00%"
"01/28/2025","0.32","0.33","0.33","0.32","2.39M","-2.12%"
