"Date","Price","Open","High","Low","Vol.","Change %"
"12/09/2025","0.066","0.066","0.066","0.066","263.91K","-1.49%"
"12/08/2025","0.067","0.067","0.067","0.067","","0.00%"
"12/07/2025","0.067","0.067","0.067","0.066","439.09K","0.00%"
"12/04/2025","0.067","0.067","0.067","0.067","289.15K","1.52%"
"12/03/2025","0.066","0.065","0.066","0.065","659.17K","1.54%"
"12/02/2025","0.065","0.064","0.065","0.064","355.89K","4.84%"
"12/01/2025","0.062","0.063","0.063","0.062","23.63K","-1.59%"
"11/30/2025","0.063","0.063","0.063","0.063","7.39K","0.00%"
"11/25/2025","0.063","0.063","0.064","0.063","22.11K","0.00%"
"11/24/2025","0.063","0.063","0.063","0.062","39.94K","0.00%"
"11/23/2025","0.063","0.063","0.063","0.063","340.61K","1.61%"
"11/20/2025","0.062","0.064","0.064","0.062","137.71K","-1.59%"
"11/19/2025","0.063","0.063","0.063","0.063","28.15K","0.00%"
"11/18/2025","0.063","0.065","0.065","0.063","10.30K","0.00%"
"11/17/2025","0.063","0.063","0.063","0.062","43.30K","-1.56%"
"11/16/2025","0.064","0.065","0.065","0.064","218.30K","-1.54%"
"11/13/2025","0.065","0.064","0.065","0.064","440.05K","4.84%"
"11/12/2025","0.062","0.062","0.063","0.062","632.54K","0.00%"
"11/11/2025","0.062","0.062","0.062","0.062","21.17K","0.00%"
"11/10/2025","0.062","0.062","0.062","0.061","12.79K","0.00%"
"11/09/2025","0.062","0.062","0.063","0.062","10.05K","0.00%"
"11/06/2025","0.062","0.063","0.063","0.063","3.15K","0.00%"
"11/05/2025","0.062","0.062","0.063","0.062","11.00K","0.00%"
"11/04/2025","0.062","0.062","0.063","0.062","62.54K","-1.59%"
"11/03/2025","0.063","0.063","0.063","0.063","92.50K","0.00%"
"11/02/2025","0.063","0.064","0.064","0.063","108.00K","0.00%"
"10/30/2025","0.063","0.062","0.064","0.062","142.76K","0.00%"
"10/29/2025","0.063","0.063","0.063","0.062","144.55K","3.28%"
"10/28/2025","0.061","0.062","0.063","0.062","14.00K","0.00%"
"10/27/2025","0.061","0.061","0.062","0.061","33.20K","-3.17%"
"10/26/2025","0.063","0.063","0.063","0.063","284.79K","0.00%"
"10/23/2025","0.063","0.063","0.063","0.063","27.52K","1.61%"
"10/22/2025","0.062","0.062","0.062","0.062","220.78K","-1.59%"
"10/21/2025","0.063","0.063","0.063","0.063","286.77K","0.00%"
"10/20/2025","0.063","0.064","0.064","0.063","89.38K","0.00%"
"10/19/2025","0.063","0.063","0.063","0.063","445.44K","0.00%"
"10/16/2025","0.063","0.063","0.063","0.063","158.44K","-1.56%"
"10/15/2025","0.064","0.065","0.065","0.064","419.61K","1.59%"
"10/14/2025","0.063","0.064","0.064","0.063","272.73K","-1.56%"
"10/13/2025","0.064","0.064","0.064","0.064","22.93K","-1.54%"
"10/12/2025","0.065","0.065","0.065","0.065","1.00K","0.00%"
"10/09/2025","0.065","0.065","0.065","0.064","442.07K","0.00%"
"10/08/2025","0.065","0.066","0.067","0.065","604.10K","0.00%"
"10/07/2025","0.065","0.065","0.066","0.065","381.77K","0.00%"
"10/06/2025","0.065","0.065","0.065","0.065","367.95K","1.56%"
"10/05/2025","0.064","0.062","0.064","0.062","551.02K","6.67%"
"10/02/2025","0.060","0.060","0.064","0.060","329.61K","-3.23%"
