"Date","Price","Open","High","Low","Vol.","Change %"
"12/08/2024","0.214","0.214","0.214","0.214","","0.00%"
"12/05/2024","0.214","0.214","0.214","0.214","","0.00%"
"12/04/2024","0.214","0.214","0.214","0.214","","0.00%"
"12/03/2024","0.214","0.214","0.214","0.214","","0.00%"
"12/02/2024","0.214","0.214","0.214","0.214","","0.00%"
"12/01/2024","0.214","0.214","0.214","0.214","","0.00%"
"11/28/2024","0.214","0.214","0.214","0.214","","0.00%"
"11/27/2024","0.214","0.214","0.214","0.214","","0.00%"
"11/26/2024","0.214","0.214","0.214","0.214","4.66K","4.39%"
"11/25/2024","0.205","0.205","0.205","0.205","","0.00%"
"11/24/2024","0.205","0.205","0.205","0.205","10.00K","-6.39%"
"11/19/2024","0.219","0.219","0.219","0.219","","0.00%"
"11/18/2024","0.219","0.219","0.219","0.219","","0.00%"
"11/17/2024","0.219","0.219","0.219","0.219","","0.00%"
"11/14/2024","0.219","0.219","0.219","0.219","","0.00%"
"11/13/2024","0.219","0.219","0.219","0.219","","0.00%"
"11/12/2024","0.219","0.216","0.219","0.207","11.35K","5.29%"
"11/11/2024","0.208","0.208","0.208","0.208","","0.00%"
