"Date","Price","Open","High","Low","Vol.","Change %"
"04/28/2025","0.695","0.695","0.695","0.695","","0.00%"
"04/27/2025","0.695","0.695","0.695","0.695","","0.00%"
"04/24/2025","0.695","0.690","0.695","0.690","0.30K","0.00%"
"04/23/2025","0.695","0.695","0.695","0.695","","0.00%"
"04/22/2025","0.695","0.690","0.695","0.690","123.28K","0.43%"
"04/21/2025","0.692","0.700","0.700","0.692","12.50K","-1.14%"
"04/20/2025","0.700","0.700","0.700","0.700","3.87K","0.00%"
"04/17/2025","0.700","0.700","0.700","0.700","8.91K","0.00%"
"04/16/2025","0.700","0.700","0.700","0.700","3.95K","-3.45%"
"04/15/2025","0.725","0.725","0.725","0.725","","0.00%"
"04/14/2025","0.725","0.725","0.725","0.725","","0.00%"
"04/13/2025","0.725","0.725","0.725","0.725","0.15K","0.00%"
"04/10/2025","0.725","0.725","0.725","0.725","0.16K","0.00%"
"04/09/2025","0.725","0.725","0.725","0.725","0.04K","0.69%"
"04/08/2025","0.720","0.720","0.720","0.720","","0.00%"
"04/07/2025","0.720","0.720","0.720","0.720","","0.00%"
"04/06/2025","0.720","0.720","0.720","0.720","","0.00%"
"03/27/2025","0.720","0.720","0.720","0.720","1.20K","0.00%"
"03/26/2025","0.720","0.720","0.720","0.720","5.00K","0.00%"
"03/25/2025","0.720","0.720","0.720","0.720","","0.00%"
"03/24/2025","0.720","0.720","0.720","0.720","","0.00%"
"03/23/2025","0.720","0.720","0.720","0.720","","0.00%"
"03/20/2025","0.720","0.720","0.720","0.720","1.55K","-1.37%"
"03/19/2025","0.730","0.730","0.730","0.730","","0.00%"
"03/18/2025","0.730","0.730","0.730","0.730","","0.00%"
"03/17/2025","0.730","0.730","0.730","0.730","","0.00%"
"03/16/2025","0.730","0.730","0.730","0.730","","0.00%"
"03/13/2025","0.730","0.730","0.730","0.730","","0.00%"
"03/12/2025","0.730","0.730","0.730","0.730","","0.00%"
"03/11/2025","0.730","0.730","0.730","0.730","18.11K","0.00%"
"03/10/2025","0.730","0.730","0.730","0.730","5.26K","0.00%"
"03/09/2025","0.730","0.730","0.730","0.730","","0.00%"
"03/06/2025","0.730","0.730","0.730","0.730","","0.00%"
"03/05/2025","0.730","0.730","0.730","0.730","","0.00%"
