"Date","Price","Open","High","Low","Vol.","Change %"
"05/26/2025","0.095","0.095","0.095","0.095","","0.00%"
"05/25/2025","0.095","0.095","0.095","0.095","140.00K","0.00%"
"05/22/2025","0.095","0.095","0.095","0.095","107.00K","0.00%"
"05/21/2025","0.095","0.092","0.095","0.092","263.12K","3.26%"
"05/20/2025","0.092","0.091","0.092","0.090","63.90K","-2.13%"
"05/19/2025","0.094","0.091","0.096","0.090","983.01K","4.44%"
"05/18/2025","0.090","0.083","0.090","0.083","2.05M","8.43%"
"05/15/2025","0.083","0.083","0.083","0.083","57.35K","0.00%"
"05/14/2025","0.083","0.082","0.083","0.082","37.55K","-1.19%"
"05/13/2025","0.084","0.084","0.084","0.084","30.00K","-1.18%"
"05/12/2025","0.085","0.085","0.085","0.085","0.50K","1.19%"
"05/11/2025","0.084","0.084","0.084","0.083","100.50K","1.20%"
"05/08/2025","0.083","0.083","0.083","0.082","111.60K","1.22%"
"05/07/2025","0.082","0.081","0.082","0.081","40.80K","0.00%"
"05/06/2025","0.082","0.082","0.083","0.082","99.20K","1.23%"
"05/05/2025","0.081","0.081","0.081","0.081","272.06K","0.00%"
"05/04/2025","0.081","0.081","0.081","0.080","68.48K","0.00%"
"05/01/2025","0.081","0.081","0.081","0.081","1.00K","1.25%"
"04/30/2025","0.080","0.080","0.080","0.080","","0.00%"
"04/29/2025","0.080","0.080","0.080","0.080","","0.00%"
"04/28/2025","0.080","0.081","0.081","0.080","496.88K","-1.23%"
"04/27/2025","0.081","0.083","0.083","0.081","50.70K","1.25%"
"04/24/2025","0.080","0.083","0.083","0.080","55.10K","-2.44%"
"04/23/2025","0.082","0.082","0.082","0.082","","0.00%"
"04/22/2025","0.082","0.080","0.082","0.080","336.50K","2.50%"
"04/21/2025","0.080","0.080","0.080","0.080","5.00K","-2.44%"
"04/20/2025","0.082","0.084","0.084","0.082","28.65K","0.00%"
"04/17/2025","0.082","0.083","0.083","0.082","96.11K","0.00%"
"04/16/2025","0.082","0.082","0.084","0.082","519.72K","-1.20%"
"04/15/2025","0.083","0.079","0.084","0.079","474.61K","3.75%"
"04/14/2025","0.080","0.080","0.080","0.080","170.28K","0.00%"
"04/13/2025","0.080","0.080","0.080","0.080","190.00K","1.27%"
"04/10/2025","0.079","0.079","0.080","0.079","440.00K","0.00%"
"04/09/2025","0.079","0.079","0.080","0.079","126.10K","0.00%"
"04/08/2025","0.079","0.079","0.080","0.079","449.70K","0.00%"
"04/07/2025","0.079","0.079","0.079","0.078","498.72K","-2.47%"
"04/06/2025","0.081","0.081","0.081","0.081","64.80K","-10.00%"
"03/27/2025","0.090","0.089","0.090","0.089","2.22M","1.12%"
"03/26/2025","0.089","0.089","0.089","0.088","1.19M","-1.11%"
"03/25/2025","0.090","0.089","0.090","0.089","748.55K","2.27%"
"03/24/2025","0.088","0.088","0.088","0.088","179.30K","0.00%"
"03/23/2025","0.088","0.088","0.088","0.087","131.36K","0.00%"
"03/20/2025","0.088","0.087","0.088","0.087","357.50K","1.15%"
"03/19/2025","0.087","0.087","0.087","0.087","75.00K","0.00%"
"03/18/2025","0.087","0.088","0.088","0.086","417.50K","0.00%"
"03/17/2025","0.087","0.086","0.087","0.086","542.50K","1.16%"
"03/16/2025","0.086","0.085","0.086","0.085","238.10K","0.00%"
"03/13/2025","0.086","0.085","0.086","0.085","68.56K","1.18%"
"03/12/2025","0.085","0.085","0.086","0.085","149.80K","0.00%"
"03/11/2025","0.085","0.085","0.086","0.085","1.18M","-2.30%"
"03/10/2025","0.087","0.088","0.088","0.087","43.73K","-1.14%"
"03/09/2025","0.088","0.088","0.089","0.088","328.97K","0.00%"
"03/06/2025","0.088","0.088","0.088","0.087","80.60K","-1.12%"
"03/05/2025","0.089","0.089","0.089","0.089","7.70K","0.00%"
"03/04/2025","0.089","0.089","0.089","0.089","117.94K","0.00%"
"03/03/2025","0.089","0.089","0.089","0.089","91.09K","1.14%"
"03/02/2025","0.088","0.089","0.089","0.088","160.41K","-2.22%"
"02/27/2025","0.090","0.089","0.090","0.089","431.75K","3.45%"
"02/26/2025","0.087","0.088","0.088","0.087","40.00K","-2.25%"
"02/25/2025","0.089","0.088","0.089","0.088","407.29K","2.30%"
"02/24/2025","0.087","0.087","0.087","0.087","105.39K","0.00%"
"02/23/2025","0.087","0.086","0.087","0.086","194.29K","1.16%"
"02/20/2025","0.086","0.086","0.086","0.086","85.00K","-1.15%"
"02/19/2025","0.087","0.087","0.087","0.087","34.40K","0.00%"
"02/18/2025","0.087","0.087","0.087","0.087","9.93K","0.00%"
"02/17/2025","0.087","0.087","0.087","0.087","73.50K","0.00%"
"02/16/2025","0.087","0.088","0.088","0.087","590.58K","-1.14%"
"02/13/2025","0.088","0.088","0.088","0.088","78.06K","0.00%"
"02/12/2025","0.088","0.088","0.088","0.088","185.00K","0.00%"
"02/11/2025","0.088","0.088","0.088","0.088","207.19K","1.15%"
"02/10/2025","0.087","0.087","0.088","0.087","79.39K","-1.14%"
"02/09/2025","0.088","0.089","0.089","0.088","38.50K","-1.12%"
"02/06/2025","0.089","0.089","0.089","0.089","","0.00%"
"02/05/2025","0.089","0.090","0.090","0.089","464.09K","0.00%"
"02/04/2025","0.089","0.088","0.089","0.088","637.98K","1.14%"
"02/03/2025","0.088","0.088","0.088","0.087","527.61K","-1.12%"
"02/02/2025","0.089","0.088","0.089","0.088","176.88K","1.14%"
"01/29/2025","0.088","0.088","0.088","0.088","73.32K","0.00%"
"01/28/2025","0.088","0.088","0.088","0.088","","0.00%"
"01/27/2025","0.088","0.089","0.089","0.088","30.12K","2.33%"
